x1,x2,sentence1,sentence2,y_type,y_score
Because,,"Because one of the bulb terminals is bad, and the other ones are good.","Terminals 4, 5 and 6 are connected to the positive battery terminal",NOALI,NIL
good.,,"Because one of the bulb terminals is bad, and the other ones are good.","Terminals 4, 5 and 6 are connected to the positive battery terminal",NOALI,NIL
are,,"Because one of the bulb terminals is bad, and the other ones are good.","Terminals 4, 5 and 6 are connected to the positive battery terminal",NOALI,NIL
,to the positive battery terminal,"Because one of the bulb terminals is bad, and the other ones are good.","Terminals 4, 5 and 6 are connected to the positive battery terminal",NOALI,NIL
,"Terminals 4, 5 and 6","Because one of the bulb terminals is bad, and the other ones are good.","Terminals 4, 5 and 6 are connected to the positive battery terminal",NOALI,NIL
,are connected,"Because one of the bulb terminals is bad, and the other ones are good.","Terminals 4, 5 and 6 are connected to the positive battery terminal",NOALI,NIL
"bad,",,"Because one of the bulb terminals is bad, and the other ones are good.","Terminals 4, 5 and 6 are connected to the positive battery terminal",NOALI,NIL
is,,"Because one of the bulb terminals is bad, and the other ones are good.","Terminals 4, 5 and 6 are connected to the positive battery terminal",NOALI,NIL
one,,"Because one of the bulb terminals is bad, and the other ones are good.","Terminals 4, 5 and 6 are connected to the positive battery terminal",NOALI,NIL
with the battery,with the battery,bulbs a and c are on a closed path with the battery,Bulbs A and C are still in closed paths with the battery,EQUI,5
are,are,bulbs a and c are on a closed path with the battery,Bulbs A and C are still in closed paths with the battery,EQUI,5
,still,bulbs a and c are on a closed path with the battery,Bulbs A and C are still in closed paths with the battery,NOALI,NIL
bulbs a and c,Bulbs A and C,bulbs a and c are on a closed path with the battery,Bulbs A and C are still in closed paths with the battery,EQUI,5
on a closed path,in closed paths,bulbs a and c are on a closed path with the battery,Bulbs A and C are still in closed paths with the battery,SPE1,4
,is contained,The light bulb is not in a closed path,the battery is contained in a path in which there is no bulb,NOALI,NIL
The light bulb,no bulb,The light bulb is not in a closed path,the battery is contained in a path in which there is no bulb,OPPO,4
is not,is,The light bulb is not in a closed path,the battery is contained in a path in which there is no bulb,OPPO,4
,the battery,The light bulb is not in a closed path,the battery is contained in a path in which there is no bulb,NOALI,NIL
,there,The light bulb is not in a closed path,the battery is contained in a path in which there is no bulb,NOALI,NIL
in a closed path,in a path,The light bulb is not in a closed path,the battery is contained in a path in which there is no bulb,EQUI,5
in a closed path,in which,The light bulb is not in a closed path,the battery is contained in a path in which there is no bulb,EQUI,5
in different paths,in different paths,bulbs a and c are contained in different paths with the battery.,A and C are in different paths with the battery,EQUI,5
bulbs a and c,A and C,bulbs a and c are contained in different paths with the battery.,A and C are in different paths with the battery,EQUI,5
are contained,are,bulbs a and c are contained in different paths with the battery.,A and C are in different paths with the battery,EQUI,5
with the battery.,with the battery,bulbs a and c are contained in different paths with the battery.,A and C are in different paths with the battery,EQUI,5
Bulb B and C,Bulb B and Bulb C,Bulb B and C were contained in a closed path with the battery,Bulb B and Bulb C were still contained in the same closed path with the battery.,EQUI,5
,still,Bulb B and C were contained in a closed path with the battery,Bulb B and Bulb C were still contained in the same closed path with the battery.,NOALI,NIL
were contained,were contained,Bulb B and C were contained in a closed path with the battery,Bulb B and Bulb C were still contained in the same closed path with the battery.,EQUI,5
in a closed path,in the same closed path,Bulb B and C were contained in a closed path with the battery,Bulb B and Bulb C were still contained in the same closed path with the battery.,SPE2,4
with the battery,with the battery.,Bulb B and C were contained in a closed path with the battery,Bulb B and Bulb C were still contained in the same closed path with the battery.,EQUI,5
,by the gap,terminal 1 is connected to terminal 6,Terminals 1 and 6 are separated by the gap,NOALI,NIL
terminal 1 to terminal 6,Terminals 1 and 6,terminal 1 is connected to terminal 6,Terminals 1 and 6 are separated by the gap,EQUI,5
is connected,are separated,terminal 1 is connected to terminal 6,Terminals 1 and 6 are separated by the gap,OPPO,4
,at the terminals,because the voltage doesnt change in the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,NOALI,NIL
because,,because the voltage doesnt change in the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,NOALI,NIL
,uses,because the voltage doesnt change in the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,NOALI,NIL
doesnt change,,because the voltage doesnt change in the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,NOALI,NIL
,a chemical reaction,because the voltage doesnt change in the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,NOALI,NIL
,to maintain,because the voltage doesnt change in the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,NOALI,NIL
the voltage,different electrical states,because the voltage doesnt change in the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,REL,3
in the battery,A battery,because the voltage doesnt change in the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,EQUI,5
are,are contained,If the switch and the bulb are in the same path.,When the switch and the bulb are contained in the same path,EQUI,5
the switch and the bulb,the switch and the bulb,If the switch and the bulb are in the same path.,When the switch and the bulb are contained in the same path,EQUI,5
