x1,x2,sentence1,sentence2,y_type,y_score
500,to 580,Bangladesh building disaster death toll passes 500,Bangladesh building collapse : death toll climbs to 580,SIMI,4
passes,climbs,Bangladesh building disaster death toll passes 500,Bangladesh building collapse : death toll climbs to 580,SPE2,4
,,Bangladesh building disaster death toll passes 500,Bangladesh building collapse : death toll climbs to 580,NOALI,NIL
death toll,death toll,Bangladesh building disaster death toll passes 500,Bangladesh building collapse : death toll climbs to 580,EQUI,5
Bangladesh building disaster,Bangladesh building collapse,Bangladesh building disaster death toll passes 500,Bangladesh building collapse : death toll climbs to 580,EQUI,5
South Africa,South Africa,South Africa 's Mandela taken to hospital,South Africa : Mandela remains in hospital,EQUI,5
taken,remains,South Africa 's Mandela taken to hospital,South Africa : Mandela remains in hospital,REL,3
,,South Africa 's Mandela taken to hospital,South Africa : Mandela remains in hospital,NOALI,NIL
's Mandela,Mandela,South Africa 's Mandela taken to hospital,South Africa : Mandela remains in hospital,EQUI,5
to hospital,in hospital,South Africa 's Mandela taken to hospital,South Africa : Mandela remains in hospital,EQUI,5
drag,drag,Weak earnings drag stocks lower,Weak earnings drag stocks lower on Wall Street,EQUI,5
stocks,stocks,Weak earnings drag stocks lower,Weak earnings drag stocks lower on Wall Street,EQUI,5
,on Wall Street,Weak earnings drag stocks lower,Weak earnings drag stocks lower on Wall Street,NOALI,NIL
lower,lower,Weak earnings drag stocks lower,Weak earnings drag stocks lower on Wall Street,EQUI,5
Weak earnings,Weak earnings,Weak earnings drag stocks lower,Weak earnings drag stocks lower on Wall Street,EQUI,5
Liquid ammonia leak,Liquid ammonia leak,Liquid ammonia leak kills 15 in Shanghai,Liquid ammonia leak kills at least 15 in Shanghai,EQUI,5
in Shanghai,in Shanghai,Liquid ammonia leak kills 15 in Shanghai,Liquid ammonia leak kills at least 15 in Shanghai,EQUI,5
15,at least 15,Liquid ammonia leak kills 15 in Shanghai,Liquid ammonia leak kills at least 15 in Shanghai,SPE1,4
kills,kills,Liquid ammonia leak kills 15 in Shanghai,Liquid ammonia leak kills at least 15 in Shanghai,EQUI,5
amid new sexting scandal,latest online sex scandal,Weiner stays in NYC mayor 's race amid new sexting scandal,Weiner shrugs off latest online sex scandal,SPE2,4
's race,,Weiner stays in NYC mayor 's race amid new sexting scandal,Weiner shrugs off latest online sex scandal,NOALI,NIL
in NYC mayor,,Weiner stays in NYC mayor 's race amid new sexting scandal,Weiner shrugs off latest online sex scandal,NOALI,NIL
stays,,Weiner stays in NYC mayor 's race amid new sexting scandal,Weiner shrugs off latest online sex scandal,NOALI,NIL
Weiner,Weiner,Weiner stays in NYC mayor 's race amid new sexting scandal,Weiner shrugs off latest online sex scandal,EQUI,5
,shrugs off,Weiner stays in NYC mayor 's race amid new sexting scandal,Weiner shrugs off latest online sex scandal,NOALI,NIL
defects,defects,Syria military police chief defects to opposition,Syria military police chief defects to rebels,EQUI,5
Syria military police chief,Syria military police chief,Syria military police chief defects to opposition,Syria military police chief defects to rebels,EQUI,5
to opposition,to rebels,Syria military police chief defects to opposition,Syria military police chief defects to rebels,SIMI,2
,Teenagers,Five killed in Belgian coach crash,Teenagers among 5 dead in Belgian bus crash,NOALI,NIL
in Belgian coach crash,in Belgian bus crash,Five killed in Belgian coach crash,Teenagers among 5 dead in Belgian bus crash,EQUI,5
Five killed,among 5 dead,Five killed in Belgian coach crash,Teenagers among 5 dead in Belgian bus crash,EQUI,5
',,Swiss tourist ` gang-raped ' in India,"Swiss tourist gang raped in India , say police",NOALI,NIL
,police,Swiss tourist ` gang-raped ' in India,"Swiss tourist gang raped in India , say police",NOALI,NIL
,",",Swiss tourist ` gang-raped ' in India,"Swiss tourist gang raped in India , say police",NOALI,NIL
Swiss tourist,Swiss tourist,Swiss tourist ` gang-raped ' in India,"Swiss tourist gang raped in India , say police",EQUI,5
,say,Swiss tourist ` gang-raped ' in India,"Swiss tourist gang raped in India , say police",NOALI_FACT,NIL
gang-raped,gang raped,Swiss tourist ` gang-raped ' in India,"Swiss tourist gang raped in India , say police",EQUI,5
`,,Swiss tourist ` gang-raped ' in India,"Swiss tourist gang raped in India , say police",NOALI,NIL
in India,in India,Swiss tourist ` gang-raped ' in India,"Swiss tourist gang raped in India , say police",EQUI,5
strike,launches,Israel planes strike inside Syria,Israel launches airstrike into Syria,EQUI,5
Israel planes,Israel airstrike,Israel planes strike inside Syria,Israel launches airstrike into Syria,EQUI,5
inside Syria,into Syria,Israel planes strike inside Syria,Israel launches airstrike into Syria,EQUI,5
to change,to changes,Carney sets high bar to change at BoE,Carney sets high bar to changes at Bank of England,EQUI,5
at BoE,at Bank of England,Carney sets high bar to change at BoE,Carney sets high bar to changes at Bank of England,EQUI,5
high bar,high bar,Carney sets high bar to change at BoE,Carney sets high bar to changes at Bank of England,EQUI,5
Carney,Carney,Carney sets high bar to change at BoE,Carney sets high bar to changes at Bank of England,EQUI,5
sets,sets,Carney sets high bar to change at BoE,Carney sets high bar to changes at Bank of England,EQUI,5
kill,kill,Gunmen kill 10 foreign tourists in northern Pakistan,Gunmen kill 11 foreign climbers in Pakistan,EQUI,5
Gunmen,Gunmen,Gunmen kill 10 foreign tourists in northern Pakistan,Gunmen kill 11 foreign climbers in Pakistan,EQUI,5
in northern Pakistan,in Pakistan,Gunmen kill 10 foreign tourists in northern Pakistan,Gunmen kill 11 foreign climbers in Pakistan,SPE1,4
10 foreign tourists,11 foreign climbers,Gunmen kill 10 foreign tourists in northern Pakistan,Gunmen kill 11 foreign climbers in Pakistan,SPE2,4
Doctor Who,'s Doctor Who,Matt Smith to leave Doctor Who after 4 years,Matt Smith quits BBC 's Doctor Who,EQUI,5
after 4 years,,Matt Smith to leave Doctor Who after 4 years,Matt Smith quits BBC 's Doctor Who,NOALI,NIL
Matt Smith,Matt Smith,Matt Smith to leave Doctor Who after 4 years,Matt Smith quits BBC 's Doctor Who,EQUI,5
to leave,quits,Matt Smith to leave Doctor Who after 4 years,Matt Smith quits BBC 's Doctor Who,EQUI,5
,BBC,Matt Smith to leave Doctor Who after 4 years,Matt Smith quits BBC 's Doctor Who,NOALI,NIL
China Yuan,China yuan,China Yuan Strengthens to 6.168 against USD Monday,China yuan strengthens to 6.1696 against USD Thursday,EQUI,5
to 6.168,to 6.1696,China Yuan Strengthens to 6.168 against USD Monday,China yuan strengthens to 6.1696 against USD Thursday,SIMI,4
Monday,Thursday,China Yuan Strengthens to 6.168 against USD Monday,China yuan strengthens to 6.1696 against USD Thursday,SIMI,3
Strengthens,strengthens,China Yuan Strengthens to 6.168 against USD Monday,China yuan strengthens to 6.1696 against USD Thursday,EQUI,5
against USD,against USD,China Yuan Strengthens to 6.168 against USD Monday,China yuan strengthens to 6.1696 against USD Thursday,EQUI,5
Ex-first lady Barbara Bush,Former first lady Barbara Bush,Ex-first lady Barbara Bush leaves Texas hospital,Former first lady Barbara Bush leaves hospital,EQUI,5
leaves,leaves,Ex-first lady Barbara Bush leaves Texas hospital,Former first lady Barbara Bush leaves hospital,EQUI,5
Texas hospital,hospital,Ex-first lady Barbara Bush leaves Texas hospital,Former first lady Barbara Bush leaves hospital,SPE1,4
11,Eleven,11 killed in Chinese police station attack,Eleven killed in China police station attack,EQUI,5
killed,killed,11 killed in Chinese police station attack,Eleven killed in China police station attack,EQUI,5
in Chinese police station attack,in China police station attack,11 killed in Chinese police station attack,Eleven killed in China police station attack,EQUI,5
50,50,"Boeing airliner crashes in Russia , 50 killed","Boeing airliner crashes in Russian city of Kazan , 50 killed",EQUI,5
killed,killed,"Boeing airliner crashes in Russia , 50 killed","Boeing airliner crashes in Russian city of Kazan , 50 killed",EQUI,5
crashes,crashes,"Boeing airliner crashes in Russia , 50 killed","Boeing airliner crashes in Russian city of Kazan , 50 killed",EQUI,5
,",","Boeing airliner crashes in Russia , 50 killed","Boeing airliner crashes in Russian city of Kazan , 50 killed",NOALI,NIL
in Russia,in Russian city of Kazan,"Boeing airliner crashes in Russia , 50 killed","Boeing airliner crashes in Russian city of Kazan , 50 killed",SPE2,4
Boeing airliner,Boeing airliner,"Boeing airliner crashes in Russia , 50 killed","Boeing airliner crashes in Russian city of Kazan , 50 killed",EQUI,5
",",,"Boeing airliner crashes in Russia , 50 killed","Boeing airliner crashes in Russian city of Kazan , 50 killed",NOALI,NIL
,",","De Blasio sworn in as New York mayor , succeeding Bloomberg","Bill De Blasio sworn in as New York mayor , succeeding Michael Bloomberg",NOALI,NIL
as New York mayor,as New York mayor,"De Blasio sworn in as New York mayor , succeeding Bloomberg","Bill De Blasio sworn in as New York mayor , succeeding Michael Bloomberg",EQUI,5
succeeding,succeeding,"De Blasio sworn in as New York mayor , succeeding Bloomberg","Bill De Blasio sworn in as New York mayor , succeeding Michael Bloomberg",EQUI,5
De Blasio,Bill De Blasio,"De Blasio sworn in as New York mayor , succeeding Bloomberg","Bill De Blasio sworn in as New York mayor , succeeding Michael Bloomberg",EQUI,5
sworn in,sworn in,"De Blasio sworn in as New York mayor , succeeding Bloomberg","Bill De Blasio sworn in as New York mayor , succeeding Michael Bloomberg",EQUI,5
Bloomberg,Michael Bloomberg,"De Blasio sworn in as New York mayor , succeeding Bloomberg","Bill De Blasio sworn in as New York mayor , succeeding Michael Bloomberg",EQUI,5
",",,"De Blasio sworn in as New York mayor , succeeding Bloomberg","Bill De Blasio sworn in as New York mayor , succeeding Michael Bloomberg",NOALI,NIL
from jail,from jail,Pussy Riot member Alyokhina released from jail in Russia,Pussy Riot member Maria Alyokhina freed from jail,EQUI,5
in Russia,,Pussy Riot member Alyokhina released from jail in Russia,Pussy Riot member Maria Alyokhina freed from jail,NOALI,NIL
Pussy Riot member Alyokhina,Pussy Riot member Maria Alyokhina,Pussy Riot member Alyokhina released from jail in Russia,Pussy Riot member Maria Alyokhina freed from jail,EQUI,5
released,freed,Pussy Riot member Alyokhina released from jail in Russia,Pussy Riot member Maria Alyokhina freed from jail,EQUI,5
at San Francisco airport,at San Francisco airport,Asiana jet crash lands at San Francisco airport,Plane crash lands at San Francisco airport,EQUI,5
crash lands,crash lands,Asiana jet crash lands at San Francisco airport,Plane crash lands at San Francisco airport,EQUI,5
Asiana jet,Plane,Asiana jet crash lands at San Francisco airport,Plane crash lands at San Francisco airport,SPE1,4
"1,900",,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,NOALI,NIL
on the lines,,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,NOALI,NIL
,but,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,NOALI,NIL
to limit damage,,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,NOALI,NIL
,grows,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,NOALI,NIL
,,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,NOALI,NIL
California wildfire,California wildfire,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,EQUI,5
,officials,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,NOALI,NIL
,say,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,NOALI_FACT,NIL
as firefighters,fire crews,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,EQUI,5
-LRB- + video -RRB-,,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,NOALI,NIL
labor,making progress,"California wildfire : 1,900 on the lines as firefighters labor to limit damage -LRB- + video -RRB-",California wildfire grows but officials say fire crews making progress,SIMI,4
,after he,"Mandela hospitalized , responding to treatment",Mandela hospitalised after he stops talking,NOALI,NIL
responding,,"Mandela hospitalized , responding to treatment",Mandela hospitalised after he stops talking,NOALI,NIL
to treatment,,"Mandela hospitalized , responding to treatment",Mandela hospitalised after he stops talking,NOALI,NIL
hospitalized,hospitalised,"Mandela hospitalized , responding to treatment",Mandela hospitalised after he stops talking,EQUI,5
",",,"Mandela hospitalized , responding to treatment",Mandela hospitalised after he stops talking,NOALI,NIL
,talking,"Mandela hospitalized , responding to treatment",Mandela hospitalised after he stops talking,NOALI,NIL
Mandela,Mandela,"Mandela hospitalized , responding to treatment",Mandela hospitalised after he stops talking,EQUI,5
,stops,"Mandela hospitalized , responding to treatment",Mandela hospitalised after he stops talking,NOALI,NIL
army headquarters,army headquarters,Thai protesters break into army headquarters,Thai protesters storm army headquarters,EQUI,5
