x1	x2	sentence1	sentence2	y_type	y_score
sits	relaxes	A brown and white dog sits on a floral-patterned chair .	A small orange and white dog with a collar and a bell relaxes on a flower print pillow .	SIMI	3
on a floral-patterned chair	on a flower print pillow	A brown and white dog sits on a floral-patterned chair .	A small orange and white dog with a collar and a bell relaxes on a flower print pillow .	SIMI	2
	with a collar and a bell	A brown and white dog sits on a floral-patterned chair .	A small orange and white dog with a collar and a bell relaxes on a flower print pillow .	NOALI	NIL
	.	A brown and white dog sits on a floral-patterned chair .	A small orange and white dog with a collar and a bell relaxes on a flower print pillow .	NOALI	NIL
A brown and white dog	A small orange and white dog	A brown and white dog sits on a floral-patterned chair .	A small orange and white dog with a collar and a bell relaxes on a flower print pillow .	SPE2	3
Two sheep	Two sheep	Two sheep on to of a cliff looking at the camera .	Two sheep are standing , looking at the camera , face opposite directions .	EQUI	5
at the camera	at the camera	Two sheep on to of a cliff looking at the camera .	Two sheep are standing , looking at the camera , face opposite directions .	EQUI	5
looking	looking	Two sheep on to of a cliff looking at the camera .	Two sheep are standing , looking at the camera , face opposite directions .	EQUI	5
on to of a cliff		Two sheep on to of a cliff looking at the camera .	Two sheep are standing , looking at the camera , face opposite directions .	NOALI	NIL
	opposite directions	Two sheep on to of a cliff looking at the camera .	Two sheep are standing , looking at the camera , face opposite directions .	NOALI	NIL
	,	Two sheep on to of a cliff looking at the camera .	Two sheep are standing , looking at the camera , face opposite directions .	NOALI	NIL
	,	Two sheep on to of a cliff looking at the camera .	Two sheep are standing , looking at the camera , face opposite directions .	NOALI	NIL
	face	Two sheep on to of a cliff looking at the camera .	Two sheep are standing , looking at the camera , face opposite directions .	NOALI	NIL
	are standing	Two sheep on to of a cliff looking at the camera .	Two sheep are standing , looking at the camera , face opposite directions .	NOALI	NIL
	.	Two sheep on to of a cliff looking at the camera .	Two sheep are standing , looking at the camera , face opposite directions .	NOALI	NIL
.		Two sheep on to of a cliff looking at the camera .	Two sheep are standing , looking at the camera , face opposite directions .	NOALI	NIL
	standing	A row of locomotives on a siding in a field .	A dark brown horse standing in a field .	NOALI	NIL
.		A row of locomotives on a siding in a field .	A dark brown horse standing in a field .	NOALI	NIL
	.	A row of locomotives on a siding in a field .	A dark brown horse standing in a field .	NOALI	NIL
A row		A row of locomotives on a siding in a field .	A dark brown horse standing in a field .	NOALI	NIL
on a siding		A row of locomotives on a siding in a field .	A dark brown horse standing in a field .	NOALI	NIL
in a field	in a field	A row of locomotives on a siding in a field .	A dark brown horse standing in a field .	EQUI	5
of locomotives		A row of locomotives on a siding in a field .	A dark brown horse standing in a field .	NOALI	NIL
	A dark brown horse	A row of locomotives on a siding in a field .	A dark brown horse standing in a field .	NOALI	NIL
	with a bicycle	A group of river barges with trees in the background .	A young girl wearing a bike helmet with a bicycle in the background .	NOALI	NIL
of river barges		A group of river barges with trees in the background .	A young girl wearing a bike helmet with a bicycle in the background .	NOALI	NIL
.		A group of river barges with trees in the background .	A young girl wearing a bike helmet with a bicycle in the background .	NOALI	NIL
	a bike helmet	A group of river barges with trees in the background .	A young girl wearing a bike helmet with a bicycle in the background .	NOALI	NIL
with trees		A group of river barges with trees in the background .	A young girl wearing a bike helmet with a bicycle in the background .	NOALI	NIL
in the background	in the background	A group of river barges with trees in the background .	A young girl wearing a bike helmet with a bicycle in the background .	EQUI	5
	A young girl	A group of river barges with trees in the background .	A young girl wearing a bike helmet with a bicycle in the background .	NOALI	NIL
	.	A group of river barges with trees in the background .	A young girl wearing a bike helmet with a bicycle in the background .	NOALI	NIL
	wearing	A group of river barges with trees in the background .	A young girl wearing a bike helmet with a bicycle in the background .	NOALI	NIL
A group		A group of river barges with trees in the background .	A young girl wearing a bike helmet with a bicycle in the background .	NOALI	NIL
at the camera	at the camera	A cat laying on a red cushion looking at the camera .	A tan dog lying on a moggie bed looking up at the camera .	EQUI	5
laying	lying	A cat laying on a red cushion looking at the camera .	A tan dog lying on a moggie bed looking up at the camera .	EQUI	5
.		A cat laying on a red cushion looking at the camera .	A tan dog lying on a moggie bed looking up at the camera .	NOALI	NIL
	.	A cat laying on a red cushion looking at the camera .	A tan dog lying on a moggie bed looking up at the camera .	NOALI	NIL
A cat	A tan dog	A cat laying on a red cushion looking at the camera .	A tan dog lying on a moggie bed looking up at the camera .	SIMI	3
looking	looking up	A cat laying on a red cushion looking at the camera .	A tan dog lying on a moggie bed looking up at the camera .	SPE2	4
on a red cushion	on a moggie bed	A cat laying on a red cushion looking at the camera .	A tan dog lying on a moggie bed looking up at the camera .	SPE1	4
	.	Four people are rowing a boat near the shore .	four people are on a boat on green water .	NOALI	NIL
Four people	four people	Four people are rowing a boat near the shore .	four people are on a boat on green water .	EQUI	5
.		Four people are rowing a boat near the shore .	four people are on a boat on green water .	NOALI	NIL
are rowing	are	Four people are rowing a boat near the shore .	four people are on a boat on green water .	SPE1	3
a boat	on a boat	Four people are rowing a boat near the shore .	four people are on a boat on green water .	EQUI	5
near the shore	on green water	Four people are rowing a boat near the shore .	four people are on a boat on green water .	SIMI	2
Two airplanes	A plane	Two airplanes in the sky .	A plane in the sky .	SIMI	3
in the sky	in the sky	Two airplanes in the sky .	A plane in the sky .	EQUI	5
	.	Two airplanes in the sky .	A plane in the sky .	NOALI	NIL
.		Two airplanes in the sky .	A plane in the sky .	NOALI	NIL
There is		There is a small desk and chair in front of the laundry room .	A room with tan walls and a washer and dryer .	NOALI	NIL
.		There is a small desk and chair in front of the laundry room .	A room with tan walls and a washer and dryer .	NOALI	NIL
in front of the laundry room	A room with tan walls and a washer and dryer	There is a small desk and chair in front of the laundry room .	A room with tan walls and a washer and dryer .	SPE2	3
	.	There is a small desk and chair in front of the laundry room .	A room with tan walls and a washer and dryer .	NOALI	NIL
a small desk and chair		There is a small desk and chair in front of the laundry room .	A room with tan walls and a washer and dryer .	NOALI	NIL
.		World news headlines displayed on a large screen .	A man dressed for a race relaxes .	NOALI	NIL
on a large screen		World news headlines displayed on a large screen .	A man dressed for a race relaxes .	NOALI	NIL
	for a race	World news headlines displayed on a large screen .	A man dressed for a race relaxes .	NOALI	NIL
displayed		World news headlines displayed on a large screen .	A man dressed for a race relaxes .	NOALI	NIL
	dressed	World news headlines displayed on a large screen .	A man dressed for a race relaxes .	NOALI	NIL
World news headlines		World news headlines displayed on a large screen .	A man dressed for a race relaxes .	NOALI	NIL
	relaxes	World news headlines displayed on a large screen .	A man dressed for a race relaxes .	NOALI	NIL
	A man	World news headlines displayed on a large screen .	A man dressed for a race relaxes .	NOALI	NIL
	.	World news headlines displayed on a large screen .	A man dressed for a race relaxes .	NOALI	NIL
on the porch	on acouch	People sitting on the porch .	People sitting on acouch .	REL	2
	.	People sitting on the porch .	People sitting on acouch .	NOALI	NIL
People	People	People sitting on the porch .	People sitting on acouch .	EQUI	5
sitting	sitting	People sitting on the porch .	People sitting on acouch .	EQUI	5
.		People sitting on the porch .	People sitting on acouch .	NOALI	NIL
the guitar		A man sitting in a back yard playing the guitar .	A man riding on the back of an orange SUV .	NOALI	NIL
in a back yard		A man sitting in a back yard playing the guitar .	A man riding on the back of an orange SUV .	NOALI	NIL
A man	A man	A man sitting in a back yard playing the guitar .	A man riding on the back of an orange SUV .	EQUI	5
.		A man sitting in a back yard playing the guitar .	A man riding on the back of an orange SUV .	NOALI	NIL
sitting	riding	A man sitting in a back yard playing the guitar .	A man riding on the back of an orange SUV .	SIMI	2
